"id","level","prompt","correct","distractor1","distractor2","distractor3"
"chemistry-l9-1226","9","Which chemist discovered the concept of isotopes and won the Nobel Prize in Chemistry?","Frederick Soddy","Kasimir Fajans","Henry Moseley","Otto Hahn"
"chemistry-l9-1227","9","In what year did Marie Curie receive her first Nobel Prize?","1903","1899","1905","1908"
"chemistry-l9-1228","9","Which chemist developed the concept of valence and its relationship to atomic weight?","Edward Frankland","William Odling","Charles Gerhardt","Alexander Williamson"
"chemistry-l9-1229","9","In what year was the Nobel Prize in Chemistry first awarded?","1901","1895","1899","1903"
"chemistry-l9-1230","9","Which chemist discovered the electrochemical series and formulated early electronegativity concepts?","Johann Wilhelm Döbereiner","Humphry Davy","Michael Faraday","Jöns Jakob Berzelius"
"chemistry-l9-1231","9","What was the primary research area of Ahmed Zewail, who won the Nobel Prize for studying fast chemical reactions?","Femtochemistry","Photochemistry","Electrochemistry","Radiochemistry"
"chemistry-l9-1232","9","Which chemist won the Nobel Prize for discovering new methods of organic synthesis?","Richard F. Heck","Barry Sharpless","Robert Grubbs","Ei-ichi Negishi"
"chemistry-l9-1233","9","What nationality was Hans von Euler-Chelpin, who won the Nobel Prize for studying enzyme action?","Swedish","German","Danish","Norwegian"
"chemistry-l9-1234","9","Which chemist developed the concept of pH and buffer solutions?","Søren Peder Lauritz Sørensen","Karl Axel Kjelberg","August Wilhelm von Hofmann","Justus von Liebig"
"chemistry-l9-1235","9","In what year did Irène Joliot-Curie win the Nobel Prize in Chemistry?","1935","1933","1937","1939"
"chemistry-l9-1236","9","Which chemist discovered the law of constant heat summation, fundamental to thermochemistry?","Germain Henri Hess","Julius Thomsen","Marcellin Berthelot","Auguste Comte"
"chemistry-l9-1237","9","What was the nationality of Paul Ehrlich, known for his work in chemotherapy?","German","Austrian","Czech","Polish"
"chemistry-l9-1238","9","Which chemist developed the octet rule in chemical bonding?","Gilbert N. Lewis","Irving Langmuir","Walther Kossel","Alfred Stock"
"chemistry-l9-1239","9","In what year was Dmitri Mendeleev born?","1834","1830","1838","1836"
"chemistry-l9-1240","9","Which chemist won the Nobel Prize for developing methods to determine protein structures?","Max Perutz","Linus Pauling","Dorothy Hodgkin","William Bragg"
"chemistry-l9-1241","9","What was the primary contribution of Hantaro Yoshida to chemistry?","Studies in coordination chemistry","Polymer chemistry development","Electrochemistry advancements","Organic synthesis reactions"
"chemistry-l9-1242","9","Which chemist discovered the principle of chemical potential and thermal energy relationships?","Willard Gibbs","Josiah Willard Gibbs","James Thomson","William Thomson"
"chemistry-l10-1243","10","Which element has the chemical symbol 'Xe'?","Xenon","Xanthium","Xerorium","Xenium"
"chemistry-l10-1244","10","What is the standard atomic weight of carbon?","12.01","12.11","11.99","13.01"
"chemistry-l10-1245","10","How many valence electrons does a sulfur atom have in its ground state?","6","4","8","5"
"chemistry-l10-1246","10","What is the atomic radius trend as you move from left to right across a period?","Decreases","Increases","Remains constant","Alternates between increase and decrease"
"chemistry-l10-1247","10","Which group on the periodic table contains the alkali earth metals?","2","1","13","15"
"chemistry-l10-1248","10","What is the electronegativity value of fluorine on the Pauling scale?","3.98","3.44","2.20","4.10"
"chemistry-l10-1249","10","Which of the following is NOT a noble gas?","Radon","Argon","Neon","Krypton"
"chemistry-l10-1250","10","Which element was named after the Greek god of the sea?","Neptunium","Plutonium","Uranium","Thorium"
"chemistry-l10-1251","10","What is the correct order of elements by atomic number: Cobalt, Nickel, Iron?","Iron, Cobalt, Nickel","Nickel, Cobalt, Iron","Cobalt, Iron, Nickel","Iron, Nickel, Cobalt"
"chemistry-l10-1252","10","How many electrons are in a neutral beryllium atom?","4","2","5","3"
"chemistry-l10-1253","10","Which element has an atomic number of 79?","Gold","Silver","Platinum","Copper"
"chemistry-l10-1254","10","What is the electron configuration of nitrogen in its ground state?","1s² 2s² 2p³","1s² 2s² 2p⁴","1s² 2s¹ 2p⁴","1s² 2s² 2p²"
"chemistry-l10-1255","10","Which group contains elements that typically form -2 ions?","16","14","15","17"
"chemistry-l10-1256","10","What is the main orbital shape for p-orbitals?","Dumbbell-shaped","Spherical","Cubic","Toroidal"
"chemistry-l10-1257","10","How many neutrons does Carbon-14 have?","8","6","7","14"
"chemistry-l10-1258","10","Which is the most electronegative element on the periodic table?","Fluorine","Oxygen","Chlorine","Nitrogen"
"chemistry-l10-1259","10","What is the atomic number of the heaviest known element?","118","120","116","119"
"chemistry-l10-1260","10","What is the typical charge of a calcium ion?","+2","+1","-2","+3"
"chemistry-l10-1261","10","How many d-electrons does manganese have in its ground state?","5","4","6","7"
"chemistry-l10-1262","10","Which metal is the best electrical conductor at room temperature?","Silver","Copper","Gold","Aluminum"
"chemistry-l10-1263","10","Which element is a liquid at room temperature other than mercury?","Bromine","Chlorine","Iodine","Fluorine"
"chemistry-l10-1264","10","Which element has the symbol 'W' on the periodic table?","Tungsten","Wolfram","Whitium","Wendium"
"chemistry-l10-1265","10","What is the typical oxidation state of oxygen in compounds?","-2","-1","+2","+1"
"chemistry-l10-1266","10","How many electrons can fit in the third shell?","18","8","32","2"
"chemistry-l10-1267","10","Which transition metal has atomic number 24?","Chromium","Manganese","Vanadium","Iron"
"chemistry-l10-1268","10","What is the ionization energy trend as you move down a group?","Decreases","Increases","Remains constant","Varies unpredictably"
"chemistry-l10-1269","10","Which element was first artificially synthesized in 1937?","Technetium","Promethium","Astatine","Francium"
"chemistry-l10-1270","10","Which of these is a lanthanide?","Europium","Thorium","Lanthanum","Yttrium"
"chemistry-l10-1271","10","What is the highest principal quantum number for ground state cobalt?","4","3","5","2"
"chemistry-l10-1272","10","How many isotopes does tin naturally have?","10","8","12","5"
"chemistry-l10-1273","10","Which element's name comes from the Latin word for 'stone'?","Lithium","Beryllium","Boron","Sodium"
"chemistry-l10-1274","10","Which German chemist is credited with developing the periodic table of elements?","Dmitri Mendeleev","Julius Lothar Meyer","Johann Döbereiner","Karl Ernst Claus"
"chemistry-l10-1275","10","Which scientist first proposed the atomic theory in the early 19th century?","John Dalton","Joseph Proust","Claude Louis Berthollet","Amedeo Avogadro"
"chemistry-l10-1276","10","What nationality was the chemist Robert Boyle, known for Boyle's Law?","Irish","Scottish","English","Welsh"
"chemistry-l10-1277","10","Which chemist discovered oxygen and published findings in 1775?","Carl Wilhelm Scheele","Joseph Priestley","Antoine Lavoisier","Henry Cavendish"
"chemistry-l10-1278","10","In which century did alchemists primarily focus on transforming base metals into gold?","Medieval period (5th-15th centuries)","Renaissance (16th-17th centuries)","Classical antiquity (1st-4th centuries)","Early modern period (17th-18th centuries)"
"chemistry-l10-1279","10","What was the primary goal of European alchemists during the Middle Ages?","The transmutation of metals and the creation of the philosopher's stone","The development of industrial dyes and pigments","The creation of stronger acids and bases","The extraction of minerals from ore"
"chemistry-l10-1280","10","Which British chemist formulated the concept of electrochemical cells in the early 19th century?","John Frederic Daniell","Humphry Davy","Michael Faraday","William Nicholson"
"chemistry-l10-1281","10","In what year did Friedrich Wöhler synthesize urea, disproving vitalism?","1828","1825","1832","1820"
"chemistry-l10-1282","10","Which chemist discovered the law of definite proportions in 1799?","Joseph Proust","John Dalton","Claude Louis Berthollet","Antoine Lavoisier"
"chemistry-l10-1283","10","Who proposed the concept of isotopes in 1913?","Frederick Soddy","Ernest Rutherford","Henry Moseley","Niels Bohr"
"chemistry-l10-1284","10","Which scientist conducted experiments on gas diffusion and formulated Graham's Law?","Thomas Graham","Joseph Gay-Lussac","Jacques Charles","Robert Boyle"
"chemistry-l10-1285","10","In what country was the concept of valence electrons primarily developed in the late 19th century?","Germany","France","Britain","Sweden"
"chemistry-l10-1286","10","Which chemist first isolated pure aluminum metal through electrolysis in 1825?","Hans Christian Ørsted","Friedrich Wöhler","Humphry Davy","Charles Martin Hall"
"chemistry-l10-1287","10","In what year did Amedeo Avogadro propose his molecular hypothesis?","1811","1808","1814","1806"
"chemistry-l10-1288","10","Which scientist developed the electrochemical series during the early 19th century?","Humphry Davy","John Dalton","Joseph Proust","Claude Louis Berthollet"
"chemistry-l10-1289","10","Who first synthesized aniline dye, founding the modern dye industry in 1856?","William Henry Perkin","Carl Graebe","Peter Griess","August Wilhelm von Hofmann"
"chemistry-l10-1290","10","What was the name of Lavoisier's comprehensive chemical nomenclature system published in 1787?","Méthode de Nomenclature Chimique","Traité Élémentaire de Chimie","Système Chimique Universel","Nomenclature Analytique des Composés"
"chemistry-l10-1291","10","Which chemist's work on thermochemistry established the foundation for understanding energy in chemical reactions?","Germain Hess","Julius Thomsen","Pierre Berthelot","James Joule"
"chemistry-l10-1292","10","Who discovered the noble gases, beginning with the isolation of argon in 1894?","Lord Rayleigh","William Ramsay","Henry Cavendish","Joseph Priestley"
"chemistry-l10-1293","10","Which chemist formulated the concept of chemical affinity in the 18th century?","Torbern Bergman","Carl Wilhelm Scheele","Johann Becher","Georg Ernst Stahl"
"chemistry-l10-1294","10","In what year was the first synthetic organic compound (urea) successfully created?","1828","1840","1815","1850"
"chemistry-l10-1295","10","Who proposed the phlogiston theory, which dominated chemistry for much of the 18th century?","Georg Ernst Stahl","Johann Becher","Robert Boyle","Nicolaus Lemery"
"chemistry-l10-1296","10","Which Russian chemist arranged the periodic table by atomic weight and left gaps for undiscovered elements?","Dmitri Mendeleev","Aleksandr Butlerov","Vladimir Markovnikov","Nikolay Zinin"
"chemistry-l10-1297","10","Who discovered the phenomenon of isomerism in organic compounds during the 1820s?","Jöns Jacob Berzelius","Friedrich Wöhler","Justus von Liebig","Auguste Laurent"
"chemistry-l10-1298","10","In what year did Max Planck propose his quantum theory, revolutionizing chemistry?","1900","1897","1905","1902"
"chemistry-l10-1299","10","Which chemist developed the concept of chemical bonds and structural formulas in the 19th century?","Archibald Scott Couper","Friedrich August Kekulé","August Wilhelm von Hofmann","Charles Gerhardt"
"chemistry-l10-1300","10","Who first isolated and identified hydrogen gas as a distinct element in 1766?","Henry Cavendish","Joseph Priestley","Carl Wilhelm Scheele","Antoine Lavoisier"
"chemistry-l10-1301","10","Which scientist formulated Gay-Lussac's Law relating gas volume and temperature?","Joseph Gay-Lussac","Jacques Charles","Robert Boyle","Amedeo Avogadro"
"chemistry-l10-1302","10","In what year did Marie and Pierre Curie discover radium through their research on radioactivity?","1898","1896","1900","1902"
"chemistry-l10-1303","10","Who developed the concept of electronegativity to explain chemical bonding in 1932?","Linus Pauling","Irving Langmuir","Gilbert Lewis","Peter Debye"
"chemistry-l10-1304","10","Which chemist discovered the laws of electrolysis in the early 19th century?","Michael Faraday","Humphry Davy","John Frederic Daniell","William Nicholson"
"chemistry-l10-1305","10","In what country did the transition from alchemy to chemistry primarily occur during the 16th-17th centuries?","Germany","France","England","Italy"
"chemistry-l10-1306","10","Who proposed the octet rule for chemical bonding and electron configurations?","Gilbert Lewis","Irving Langmuir","Linus Pauling","Niels Bohr"
"chemistry-l10-1307","10","Which chemist discovered the law of multiple proportions in 1803?","John Dalton","Joseph Proust","Antoine Lavoisier","Claude Louis Berthollet"
"chemistry-l10-1308","10","In what year did Dmitri Mendeleev publish the first periodic table with 63 elements?","1869","1875","1865","1872"
"chemistry-l10-1309","10","Who discovered boron as a distinct element through electrolysis in 1808?","Joseph Gay-Lussac","Humphry Davy","Jöns Jacob Berzelius","Friedrich Wöhler"
